"time","irradiance_ghi","ambient_temp","cloud_cover_pct","wind_speed","humidity_pct","city","cell_temp","dc_power_w","ac_power_w","ac_power_kw","hour","month","day_of_year","is_day","day","is_daytime","Predicted_Power","Prediction_Error"
2023-08-16 07:00:00,147,27.9,68,8.7,83,"Chennai",32.49375,45.629976,43.80477696,0.04380477696,7,8,228,1,16,1,0.04378690405632,1.78729036800426e-05
2023-08-16 08:00:00,367,29.3,22,10.2,77,"Chennai",40.76875,110.032472,105.63117312,0.10563117312,8,8,228,1,16,1,0.105660444557056,2.92714370560693e-05
2023-08-16 09:00:00,592,31,30,10.8,71,"Chennai",49.5,170.87488,164.0398848,0.1640398848,9,8,228,1,16,1,0.164035012825344,4.87197465590117e-06
2023-08-16 10:00:00,754,32.5,10,10.8,64,"Chennai",56.0625,211.30096,202.8489216,0.2028489216,10,8,228,1,16,1,0.20285575832448,6.8367244799028e-06
2023-08-16 11:00:00,864,33.5,11,11.4,58,"Chennai",60.5,237.21984,227.7310464,0.2277310464,11,8,228,1,16,1,0.227730109193984,9.37206016016212e-07
2023-08-16 12:00:00,910,34.2,17,9.4,56,"Chennai",62.6375,247.35984,237.4654464,0.2374654464,12,8,228,1,16,1,0.237402524143616,6.29222563843235e-05
2023-08-16 13:00:00,874,34.2,35,3.3,55,"Chennai",61.5125,238.832736,229.27942656,0.22927942656,13,8,228,1,16,1,0.229290359244032,1.09326840315727e-05
2023-08-16 14:00:00,734,34.2,58,5.4,54,"Chennai",57.1375,204.686176,196.49872896,0.19649872896,14,8,228,1,16,1,0.196525109594368,2.63806343677453e-05
2023-08-16 15:00:00,637,32.5,28,12.9,67,"Chennai",52.40625,181.49404,174.2342784,0.1742342784,15,8,228,1,16,1,0.174187465424384,4.68129756159841e-05
2023-08-16 16:00:00,412,31.5,13,15.1,70,"Chennai",44.375,121.6224,116.757504,0.116757504,16,8,228,1,16,1,0.11680356302848,4.60590284799417e-05
2023-08-16 17:00:00,229,30.2,22,10.5,75,"Chennai",37.35625,69.658136,66.87181056,0.06687181056,17,8,228,1,16,1,0.066928918889472,5.71083294719915e-05
2023-08-16 18:00:00,50,29.3,34,16.2,79,"Chennai",30.8625,15.6248,14.999808,0.014999808,18,8,228,1,16,1,0.014983036895744,1.67711042560175e-05
2023-08-16 19:00:00,0,28.5,44,13.8,78,"Chennai",28.5,0,0,0,19,8,228,0,16,0,-3.49781315023279e-15,3.49781315023279e-15
2023-08-16 20:00:00,0,28.2,50,13.2,80,"Chennai",28.2,0,0,0,20,8,228,0,16,0,-3.50044992991627e-15,3.50044992991627e-15
2023-08-16 21:00:00,0,28.4,50,11.7,79,"Chennai",28.4,0,0,0,21,8,228,0,16,0,-3.50044992991627e-15,3.50044992991627e-15
2023-08-16 22:00:00,0,28.5,93,10.9,82,"Chennai",28.5,0,0,0,22,8,228,0,16,0,-3.5036973322633e-15,3.5036973322633e-15
2023-08-16 23:00:00,0,28.2,100,7,87,"Chennai",28.2,0,0,0,23,8,228,0,16,0,-3.44435591159709e-15,3.44435591159709e-15
2023-08-17,0,28.1,100,9.7,87,"Chennai",28.1,0,0,0,0,8,229,0,17,0,-2.92493806952621e-15,2.92493806952621e-15
2023-08-17 01:00:00,0,27.7,100,10.6,85,"Chennai",27.7,0,0,0,1,8,229,0,17,0,-3.52398665803833e-15,3.52398665803833e-15
2023-08-17 02:00:00,0,27.5,98,13.9,81,"Chennai",27.5,0,0,0,2,8,229,0,17,0,-3.53611584458235e-15,3.53611584458235e-15
2023-08-17 03:00:00,0,27.1,98,14,76,"Chennai",27.1,0,0,0,3,8,229,0,17,0,-3.54305473848626e-15,3.54305473848626e-15
2023-08-17 04:00:00,0,26.7,88,11.8,74,"Chennai",26.7,0,0,0,4,8,229,0,17,0,-3.54566376259413e-15,3.54566376259413e-15
2023-08-17 05:00:00,0,27.4,90,9.8,89,"Chennai",27.4,0,0,0,5,8,229,0,17,0,-3.53700402300205e-15,3.53700402300205e-15
2023-08-17 06:00:00,11,27.5,45,12.2,85,"Chennai",27.84375,3.47996,3.3407616,0.0033407616,6,8,229,1,17,1,0.003335923121408,4.83847859199856e-06
2023-08-17 07:00:00,147,28.1,33,10.9,78,"Chennai",32.69375,45.592344,43.76865024,0.04376865024,7,8,229,1,17,1,0.043782197193216,1.35469532160301e-05
2023-08-17 08:00:00,368,29.4,47,10.7,73,"Chennai",40.9,110.270464,105.85964544,0.10585964544,8,8,229,1,17,1,0.105804737408512,5.49080314880684e-05
2023-08-17 09:00:00,580,31,52,10.2,68,"Chennai",49.125,167.6896,160.982016,0.160982016,9,8,229,1,17,1,0.160986585557504,4.56955750416377e-06
2023-08-17 10:00:00,678,32.4,83,11.3,64,"Chennai",53.5875,192.150624,184.46459904,0.18446459904,10,8,229,1,17,1,0.18449517730432,3.05782643198194e-05
2023-08-17 11:00:00,828,33.7,99,11.4,58,"Chennai",59.575,228.316032,219.18339072,0.21918339072,11,8,229,1,17,1,0.21919605166848,1.26609484803475e-05
2023-08-17 12:00:00,904,34.5,100,11.6,53,"Chennai",62.75,245.59872,235.7747712,0.2357747712,12,8,229,1,17,1,0.235771918739456,2.85246054432253e-06
2023-08-17 13:00:00,816,35.1,100,12.3,51,"Chennai",60.6,223.936512,214.97905152,0.21497905152,13,8,229,1,17,1,0.2149667671232,1.22843968001773e-05
2023-08-17 14:00:00,758,35.3,100,12.8,48,"Chennai",58.9875,209.583968,201.20060928,0.20120060928,14,8,229,1,17,1,0.201236005658368,3.53963783678579e-05
2023-08-17 15:00:00,599,35.2,100,3.3,48,"Chennai",53.91875,169.507416,162.72711936,0.16272711936,15,8,229,1,17,1,0.162781839736576,5.47203765760285e-05
2023-08-17 16:00:00,314,32.5,100,3.5,59,"Chennai",42.3125,93.52176,89.7808896,0.0897808896,16,8,229,1,17,1,0.0898206749824,3.97853823999872e-05
2023-08-17 17:00:00,184,31.1,100,12.8,64,"Chennai",36.85,56.089088,53.84552448,0.05384552448,17,8,229,1,17,1,0.0539040636956159,5.85392156159381e-05
2023-08-17 18:00:00,42,29.5,100,2.6,76,"Chennai",30.8125,13.12752,12.6024192,0.0126024192,18,8,229,1,17,1,0.012624347004416,2.19278044159988e-05
2023-08-17 19:00:00,0,27.6,100,21.3,70,"Chennai",27.6,0,0,0,19,8,229,0,17,0,-3.09074987825397e-15,3.09074987825397e-15
2023-08-17 20:00:00,0,26.1,100,20.7,79,"Chennai",26.1,0,0,0,20,8,229,0,17,0,-3.14165360393304e-15,3.14165360393304e-15
2023-08-17 21:00:00,0,25.4,100,16.6,85,"Chennai",25.4,0,0,0,21,8,229,0,17,0,-3.30091509681552e-15,3.30091509681552e-15
2023-08-17 22:00:00,0,25.8,100,15.6,85,"Chennai",25.8,0,0,0,22,8,229,0,17,0,-3.5015601529409e-15,3.5015601529409e-15
2023-08-17 23:00:00,0,24.9,100,19.7,87,"Chennai",24.9,0,0,0,23,8,229,0,17,0,-3.0927482796983e-15,3.0927482796983e-15
2023-08-18,0,24.4,100,22.6,85,"Chennai",24.4,0,0,0,0,8,230,0,18,0,-2.60688692854671e-15,2.60688692854671e-15
2023-08-18 01:00:00,0,24.9,100,15.9,82,"Chennai",24.9,0,0,0,1,8,230,0,18,0,-3.42911810058411e-15,3.42911810058411e-15
2023-08-18 02:00:00,0,25,100,13.3,84,"Chennai",25,0,0,0,2,8,230,0,18,0,-3.54280493830572e-15,3.54280493830572e-15
2023-08-18 03:00:00,0,25,100,10.7,84,"Chennai",25,0,0,0,3,8,230,0,18,0,-3.54286044945695e-15,3.54286044945695e-15
2023-08-18 04:00:00,0,24.9,100,10.8,86,"Chennai",24.9,0,0,0,4,8,230,0,18,0,-3.54691276349683e-15,3.54691276349683e-15
2023-08-18 05:00:00,0,26.7,100,5,93,"Chennai",26.7,0,0,0,5,8,230,0,18,0,-3.44549389019733e-15,3.44549389019733e-15
2023-08-18 06:00:00,10,27.4,100,6.5,87,"Chennai",27.7125,3.16528,3.0386688,0.0030386688,6,8,230,1,18,1,0.003045847247104,7.1784471039984e-06
2023-08-18 07:00:00,81,28.1,100,2.6,84,"Chennai",30.63125,25.336152,24.32270592,0.02432270592,7,8,230,1,18,1,0.024435785498368,0.000113079578367977
2023-08-18 08:00:00,177,29.1,100,5.2,78,"Chennai",34.63125,54.457944,52.27962624,0.05227962624,8,8,230,1,18,1,0.0522966147281921,1.69884881920518e-05
2023-08-18 09:00:00,327,30.6,100,12.4,66,"Chennai",40.81875,98.018904,94.09814784,0.09409814784,9,8,230,1,18,1,0.0942278083742721,0.000129660534272061
2023-08-18 10:00:00,579,32,100,14.8,57,"Chennai",50.09375,166.68252,160.0152192,0.1600152192,10,8,230,1,18,1,0.160059010167808,4.37909678080717e-05
2023-08-18 11:00:00,772,33,100,15.1,54,"Chennai",57.125,215.29536,206.6835456,0.2066835456,11,8,230,1,18,1,0.206679110854912,4.43474508785013e-06
2023-08-18 12:00:00,907,34,100,15.9,51,"Chennai",62.34375,246.8854,237.009984,0.237009984,12,8,230,1,18,1,0.237001735251712,8.24874828814215e-06
2023-08-18 13:00:00,830,34.6,100,15.5,47,"Chennai",60.5375,227.84496,218.7311616,0.2187311616,13,8,230,1,18,1,0.218770200254208,3.90386542078736e-05
2023-08-18 14:00:00,749,35.3,100,14,44,"Chennai",58.70625,207.365144,199.07053824,0.19907053824,14,8,230,1,18,1,0.19908472028032,1.41820403199711e-05
2023-08-18 15:00:00,547,35.1,100,13.6,44,"Chennai",52.19375,156.000024,149.76002304,0.14976002304,15,8,230,1,18,1,0.14985211954304,9.20965030401233e-05
2023-08-18 16:00:00,344,33.2,100,11,54,"Chennai",43.95,101.735936,97.66649856,0.09766649856,16,8,230,1,18,1,0.09776813587456,0.000101637314560005
2023-08-18 17:00:00,185,29.7,100,7.3,73,"Chennai",35.48125,56.71804,54.4493184,0.0544493184,17,8,230,1,18,1,0.05448869942272,3.93810227200045e-05
2023-08-18 18:00:00,27,27.9,100,9.3,81,"Chennai",28.74375,8.510616,8.17019136,0.00817019136,18,8,230,1,18,1,0.00817175880371201,1.56744371200904e-06
2023-08-18 19:00:00,0,28,100,13.8,80,"Chennai",28,0,0,0,19,8,230,0,18,0,-3.50347528765838e-15,3.50347528765838e-15
2023-08-18 20:00:00,0,27.8,100,16.6,85,"Chennai",27.8,0,0,0,20,8,230,0,18,0,-3.28811977645671e-15,3.28811977645671e-15
2023-08-18 21:00:00,0,28,100,16.2,80,"Chennai",28,0,0,0,21,8,230,0,18,0,-3.30169225293275e-15,3.30169225293275e-15
2023-08-18 22:00:00,0,28.2,100,18.4,85,"Chennai",28.2,0,0,0,22,8,230,0,18,0,-3.1493974095298e-15,3.1493974095298e-15
2023-08-18 23:00:00,0,28,83,10.2,85,"Chennai",28,0,0,0,23,8,230,0,18,0,-3.45998230066868e-15,3.45998230066868e-15
2023-08-19,0,27.4,100,8.2,88,"Chennai",27.4,0,0,0,0,8,231,0,19,0,-2.93021162889318e-15,2.93021162889318e-15
2023-08-19 01:00:00,0,27.4,100,10,83,"Chennai",27.4,0,0,0,1,8,231,0,19,0,-3.53084228521539e-15,3.53084228521539e-15
2023-08-19 02:00:00,0,27.6,100,12,76,"Chennai",27.6,0,0,0,2,8,231,0,19,0,-3.52398665803833e-15,3.52398665803833e-15
2023-08-19 03:00:00,0,27.4,100,11.5,72,"Chennai",27.4,0,0,0,3,8,231,0,19,0,-3.52254336810631e-15,3.52254336810631e-15
2023-08-19 04:00:00,0,27.4,100,11.2,69,"Chennai",27.4,0,0,0,4,8,231,0,19,0,-3.45534711954087e-15,3.45534711954087e-15
2023-08-19 05:00:00,0,28.2,100,15.5,60,"Chennai",28.2,0,0,0,5,8,231,0,19,0,-3.41282557769773e-15,3.41282557769773e-15
2023-08-19 06:00:00,12,28,100,14.3,61,"Chennai",28.375,3.78816,3.6366336,0.0036366336,6,8,231,1,19,1,0.003631864343808,4.76925619199726e-06
2023-08-19 07:00:00,149,28.8,100,12.3,64,"Chennai",33.45625,46.067224,44.22453504,0.04422453504,7,8,231,1,19,1,0.04421324764416,1.128739584004e-05
2023-08-19 08:00:00,333,30.2,100,13.3,60,"Chennai",40.60625,99.907992,95.91167232,0.09591167232,8,8,231,1,19,1,0.095921592670464,9.92035046401551e-06
2023-08-19 09:00:00,530,31.5,100,14.9,55,"Chennai",48.0625,153.9544,147.796224,0.147796224,9,8,231,1,19,1,0.14784211922688,4.58952268799495e-05
2023-08-19 10:00:00,732,32.5,100,14.8,54,"Chennai",55.375,205.77984,197.5486464,0.1975486464,10,8,231,1,19,1,0.197586495223552,3.78488235517338e-05
2023-08-19 11:00:00,869,33.7,100,13.4,51,"Chennai",60.85625,238.196376,228.66852096,0.22866852096,11,8,231,1,19,1,0.228676870908672,8.34994867182637e-06
2023-08-19 12:00:00,910,34.7,98,12.6,48,"Chennai",63.1375,246.77744,236.9063424,0.2369063424,12,8,231,1,19,1,0.236934141015808,2.7798615808261e-05
2023-08-19 13:00:00,905,35.5,100,11.7,46,"Chennai",63.78125,244.6758,234.888768,0.234888768,13,8,231,1,19,1,0.235044323501056,0.00015555550105581
2023-08-19 14:00:00,758,35,100,8.7,46,"Chennai",58.6875,209.87504,201.4800384,0.2014800384,14,8,231,1,19,1,0.201479934257408,1.04142592077805e-07
2023-08-19 15:00:00,521,33,100,14.1,63,"Chennai",49.28125,150.52732,144.5062272,0.1445062272,15,8,231,1,19,1,0.144549593352704,4.3366152703922e-05
2023-08-19 16:00:00,333,31.4,99,16.5,69,"Chennai",41.80625,99.396504,95.42064384,0.09542064384,16,8,231,1,19,1,0.0954355516958721,1.49078558721039e-05
2023-08-19 17:00:00,190,31.2,97,9.2,72,"Chennai",37.1375,57.84816,55.5342336,0.0555342336,17,8,231,1,19,1,0.05556848303744,3.42494374399663e-05
2023-08-19 18:00:00,44,30,60,5.4,76,"Chennai",31.375,13.72096,13.1721216,0.0131721216,18,8,231,1,19,1,0.01317770260992,5.58100992001202e-06
2023-08-19 19:00:00,0,29.6,77,10,70,"Chennai",29.6,0,0,0,19,8,231,0,19,0,-3.22961102305896e-15,3.22961102305896e-15
2023-08-19 20:00:00,0,28.5,54,3.6,69,"Chennai",28.5,0,0,0,20,8,231,0,19,0,-3.30954708083198e-15,3.30954708083198e-15
2023-08-19 21:00:00,0,27.8,26,3.9,75,"Chennai",27.8,0,0,0,21,8,231,0,19,0,-3.39109296199069e-15,3.39109296199069e-15
2023-08-19 22:00:00,0,27.5,18,3.6,80,"Chennai",27.5,0,0,0,22,8,231,0,19,0,-3.39492323142565e-15,3.39492323142565e-15
2023-08-19 23:00:00,0,27.1,23,4.4,80,"Chennai",27.1,0,0,0,23,8,231,0,19,0,-3.36278227486275e-15,3.36278227486275e-15
2023-08-20,0,26.9,53,5.1,81,"Chennai",26.9,0,0,0,0,8,232,0,20,0,-2.87189716452474e-15,2.87189716452474e-15
2023-08-20 01:00:00,0,26.9,31,6.9,80,"Chennai",26.9,0,0,0,1,8,232,0,20,0,-3.53511664386019e-15,3.53511664386019e-15
2023-08-20 02:00:00,0,26.6,30,8.7,81,"Chennai",26.6,0,0,0,2,8,232,0,20,0,-3.53841955735845e-15,3.53841955735845e-15
2023-08-20 03:00:00,0,26.6,29,9.3,76,"Chennai",26.6,0,0,0,3,8,232,0,20,0,-3.53933549135377e-15,3.53933549135377e-15
2023-08-20 04:00:00,0,26.8,56,9.6,72,"Chennai",26.8,0,0,0,4,8,232,0,20,0,-3.53489459925527e-15,3.53489459925527e-15
2023-08-20 05:00:00,0,26.9,89,10.7,79,"Chennai",26.9,0,0,0,5,8,232,0,20,0,-3.54175022643233e-15,3.54175022643233e-15
2023-08-20 06:00:00,7,27.3,100,12,76,"Chennai",27.51875,2.217432,2.12873472,0.00212873472,6,8,232,1,20,1,0.00212684786816,1.8868518400026e-06
2023-08-20 07:00:00,92,28.2,100,11.3,76,"Chennai",31.075,28.724608,27.57562368,0.02757562368,7,8,232,1,20,1,0.027528311875584,4.73118044159587e-05
2023-08-20 08:00:00,262,30,94,10.7,66,"Chennai",38.1875,79.41744,76.2407424,0.0762407424,8,8,232,1,20,1,0.076267028641792,2.62862417919896e-05
2023-08-20 09:00:00,435,31.2,99,12.6,58,"Chennai",44.79375,128.17884,123.0516864,0.1230516864,9,8,232,1,20,1,0.123025275497216,2.64109027842963e-05
2023-08-20 10:00:00,596,32,100,10.9,56,"Chennai",50.625,171.1712,164.324352,0.164324352,10,8,232,1,20,1,0.164308261792768,1.60902072319502e-05
2023-08-20 11:00:00,791,33.1,90,8.7,54,"Chennai",57.81875,219.891672,211.09600512,0.21109600512,11,8,232,1,20,1,0.211105680660736,9.67554073560972e-06
2023-08-20 12:00:00,902,34,34,6.6,50,"Chennai",62.1875,245.7048,235.876608,0.235876608,12,8,232,1,20,1,0.235902041889024,2.54338890235961e-05
2023-08-20 13:00:00,892,34.1,36,1.1,48,"Chennai",61.975,243.223424,233.49448704,0.23349448704,13,8,232,1,20,1,0.233527680942848,3.31939028482553e-05
2023-08-20 14:00:00,778,33.7,29,6.6,51,"Chennai",58.0125,216.084832,207.44143872,0.20744143872,14,8,232,1,20,1,0.207446748975104,5.31025510366878e-06
2023-08-20 15:00:00,632,31.9,21,15.8,66,"Chennai",51.65,180.681216,173.45396736,0.17345396736,15,8,232,1,20,1,0.173515672512768,6.17051527679047e-05
2023-08-20 16:00:00,442,30.8,10,17.6,68,"Chennai",44.6125,130.344032,125.13027072,0.12513027072,16,8,232,1,20,1,0.125108744888832,2.15258311680733e-05
2023-08-20 17:00:00,242,30.2,3,17.1,70,"Chennai",37.7625,73.486688,70.54722048,0.07054722048,17,8,232,1,20,1,0.0705108311219202,3.63893580798552e-05
2023-08-20 18:00:00,48,29.6,21,16.5,74,"Chennai",31.1,14.985216,14.38580736,0.01438580736,18,8,232,1,20,1,0.014375578009856,1.02293501439907e-05
2023-08-20 19:00:00,0,29.2,35,16.8,77,"Chennai",29.2,0,0,0,19,8,232,0,20,0,-3.1042945991544e-15,3.1042945991544e-15
2023-08-20 20:00:00,0,29,33,15.8,79,"Chennai",29,0,0,0,20,8,232,0,20,0,-3.30208083099137e-15,3.30208083099137e-15
2023-08-20 21:00:00,0,28.8,6,12.5,80,"Chennai",28.8,0,0,0,21,8,232,0,20,0,-3.34796079748401e-15,3.34796079748401e-15
2023-08-20 22:00:00,0,28.5,12,11.5,80,"Chennai",28.5,0,0,0,22,8,232,0,20,0,-3.46378481452803e-15,3.46378481452803e-15
2023-08-20 23:00:00,0,28.4,29,14.1,82,"Chennai",28.4,0,0,0,23,8,232,0,20,0,-3.43836070726411e-15,3.43836070726411e-15
2023-08-21,0,28.3,85,13.3,80,"Chennai",28.3,0,0,0,0,8,233,0,21,0,-2.910366392328e-15,2.910366392328e-15
2023-08-21 01:00:00,0,28.5,41,12.2,76,"Chennai",28.5,0,0,0,1,8,233,0,21,0,-3.50977580332312e-15,3.50977580332312e-15
2023-08-21 02:00:00,0,27.9,96,13.4,84,"Chennai",27.9,0,0,0,2,8,233,0,21,0,-3.52193274544277e-15,3.52193274544277e-15
2023-08-21 03:00:00,0,27.7,90,12.7,84,"Chennai",27.7,0,0,0,3,8,233,0,21,0,-3.51724205316373e-15,3.51724205316373e-15
2023-08-21 04:00:00,0,27.5,80,11.2,81,"Chennai",27.5,0,0,0,4,8,233,0,21,0,-3.52817774995628e-15,3.52817774995628e-15
2023-08-21 05:00:00,0,27.7,79,8.9,86,"Chennai",27.7,0,0,0,5,8,233,0,21,0,-3.52204376774523e-15,3.52204376774523e-15
2023-08-21 06:00:00,12,27.9,82,12.1,82,"Chennai",28.275,3.789696,3.63810816,0.00363810816,6,8,233,1,21,1,0.00363406686412801,4.04129587199334e-06
2023-08-21 07:00:00,144,28.9,70,10.7,78,"Chennai",33.4,44.531712,42.75044352,0.04275044352,7,8,233,1,21,1,0.04276929994624,1.88564262399785e-05
2023-08-21 08:00:00,372,30.5,23,9.5,71,"Chennai",42.125,110.88576,106.4503296,0.1064503296,8,8,233,1,21,1,0.106534074532096,8.37449320959111e-05
2023-08-21 09:00:00,583,32.3,47,8.8,61,"Chennai",50.51875,167.516888,160.81621248,0.16081621248,9,8,233,1,21,1,0.160832462047744,1.62495677439034e-05
2023-08-21 10:00:00,751,33.2,43,8.1,56,"Chennai",56.66875,209.877464,201.48236544,0.20148236544,10,8,233,1,21,1,0.201465740998656,1.66244413442596e-05
2023-08-21 11:00:00,837,33.8,34,6,55,"Chennai",59.95625,230.389272,221.17370112,0.22117370112,11,8,233,1,21,1,0.221127454752768,4.62463672318558e-05
2023-08-21 12:00:00,876,34.2,36,3.2,54,"Chennai",61.575,239.309184,229.73681664,0.22973681664,12,8,233,1,21,1,0.229725985983488,1.08306565122229e-05
2023-08-21 13:00:00,870,33.5,53,8.9,58,"Chennai",60.6875,238.6584,229.112064,0.229112064,13,8,233,1,21,1,0.22922192919552,0.000109865195519782
2023-08-21 14:00:00,769,31.6,67,11.4,68,"Chennai",55.63125,215.929048,207.29188608,0.20729188608,14,8,233,1,21,1,0.207260789314816,3.10967651838967e-05
2023-08-21 15:00:00,651,32.2,60,11.2,66,"Chennai",52.54375,185.368344,177.95361024,0.17795361024,15,8,233,1,21,1,0.177926062045184,2.75481948160405e-05
2023-08-21 16:00:00,433,31.5,82,13.2,66,"Chennai",45.03125,127.45788,122.3595648,0.1223595648,16,8,233,1,21,1,0.122395211484928,3.56466849278786e-05
2023-08-21 17:00:00,230,31.1,67,12.8,70,"Chennai",38.2875,69.68816,66.9006336,0.0669006336,17,8,233,1,21,1,0.066912919110144,1.22855101439973e-05
2023-08-21 18:00:00,51,29.8,21,10.7,77,"Chennai",31.39375,15.902616,15.26651136,0.01526651136,18,8,233,1,21,1,0.015269132876288,2.62151628799626e-06
2023-08-21 19:00:00,0,29.2,10,8.6,82,"Chennai",29.2,0,0,0,19,8,233,0,21,0,-3.3076319461145e-15,3.3076319461145e-15
2023-08-21 20:00:00,0,29,99,8.1,85,"Chennai",29,0,0,0,20,8,233,0,21,0,-3.36566885472678e-15,3.36566885472678e-15
2023-08-21 21:00:00,0,28.8,98,9.1,86,"Chennai",28.8,0,0,0,21,8,233,0,21,0,-3.38440386826733e-15,3.38440386826733e-15
2023-08-21 22:00:00,0,28.6,58,10.3,87,"Chennai",28.6,0,0,0,22,8,233,0,21,0,-3.44418937814339e-15,3.44418937814339e-15
2023-08-21 23:00:00,0,28.5,31,9,89,"Chennai",28.5,0,0,0,23,8,233,0,21,0,-3.43844397399096e-15,3.43844397399096e-15
2023-08-22,0,28.1,25,8.8,91,"Chennai",28.1,0,0,0,0,8,234,0,22,0,-2.910005569845e-15,2.910005569845e-15
2023-08-22 01:00:00,0,27.8,99,6.9,91,"Chennai",27.8,0,0,0,1,8,234,0,22,0,-3.50394713244384e-15,3.50394713244384e-15
2023-08-22 02:00:00,0,27.5,93,7.7,90,"Chennai",27.5,0,0,0,2,8,234,0,22,0,-3.52318174634547e-15,3.52318174634547e-15
2023-08-22 03:00:00,0,27.3,100,9.4,89,"Chennai",27.3,0,0,0,3,8,234,0,22,0,-3.52209927889646e-15,3.52209927889646e-15
2023-08-22 04:00:00,0,27.3,92,6.4,88,"Chennai",27.3,0,0,0,4,8,234,0,22,0,-3.52401441361394e-15,3.52401441361394e-15
2023-08-22 05:00:00,0,27.4,90,7.6,88,"Chennai",27.4,0,0,0,5,8,234,0,22,0,-3.52728957153658e-15,3.52728957153658e-15
2023-08-22 06:00:00,9,25.5,99,13.4,94,"Chennai",25.78125,2.871,2.75616,0.00275616,6,8,234,1,22,1,0.002750476112384,5.68388761600178e-06
2023-08-22 07:00:00,112,27.2,50,14.8,90,"Chennai",30.7,35.022848,33.62193408,0.03362193408,7,8,234,1,22,1,0.033646942466304,2.50083863039471e-05
2023-08-22 08:00:00,327,28.6,50,14,82,"Chennai",38.81875,98.856024,94.90178304,0.09490178304,8,8,234,1,22,1,0.0948761461478401,2.56368921599387e-05
2023-08-22 09:00:00,503,30,59,15.6,76,"Chennai",45.71875,147.62044,141.7156224,0.1417156224,9,8,234,1,22,1,0.141688957457152,2.66649428480592e-05
2023-08-22 10:00:00,679,31.4,78,16.4,67,"Chennai",52.61875,193.275992,185.54495232,0.18554495232,10,8,234,1,22,1,0.185616992023552,7.20397035520182e-05
2023-08-22 11:00:00,784,32.2,95,16.9,64,"Chennai",56.7,219.068416,210.30567936,0.21030567936,11,8,234,1,22,1,0.210294949628416,1.07297315836696e-05
2023-08-22 12:00:00,826,32.8,73,16.6,64,"Chennai",58.6125,228.782176,219.63088896,0.21963088896,12,8,234,1,22,1,0.219648211500288,1.73225402880228e-05
2023-08-22 13:00:00,860,32.8,69,16.7,66,"Chennai",59.675,237.02976,227.5485696,0.2275485696,13,8,234,1,22,1,0.227690463734016,0.000141894134016052
2023-08-22 14:00:00,775,32,40,14.4,69,"Chennai",56.21875,217.031,208.34976,0.20834976,14,8,234,1,22,1,0.208347679723008,2.08027699175051e-06
2023-08-22 15:00:00,584,32.3,21,15.8,69,"Chennai",50.55,167.780864,161.06962944,0.16106962944,15,8,234,1,22,1,0.161138968773632,6.9339333632068e-05
2023-08-22 16:00:00,440,31.6,19,14.8,73,"Chennai",45.35,129.33888,124.1653248,0.1241653248,16,8,234,1,22,1,0.124209162454784,4.38376547841346e-05
2023-08-22 17:00:00,233,31,86,14,74,"Chennai",38.28125,70.599,67.77504,0.06777504,17,8,234,1,22,1,0.0677407362984961,3.43037015039516e-05
2023-08-22 18:00:00,47,29.6,21,13.7,80,"Chennai",31.06875,14.674904,14.08790784,0.01408790784,18,8,234,1,22,1,0.014093956761344,6.04892134398183e-06
2023-08-22 19:00:00,0,29.1,14,14.5,79,"Chennai",29.1,0,0,0,19,8,234,0,22,0,-3.31984439938537e-15,3.31984439938537e-15
2023-08-22 20:00:00,0,29,10,13.1,79,"Chennai",29,0,0,0,20,8,234,0,22,0,-3.32764371613337e-15,3.32764371613337e-15
2023-08-22 21:00:00,0,28.8,14,13.6,80,"Chennai",28.8,0,0,0,21,8,234,0,22,0,-3.35323435685098e-15,3.35323435685098e-15
2023-08-22 22:00:00,0,28.5,11,11.7,84,"Chennai",28.5,0,0,0,22,8,234,0,22,0,-3.4639235924061e-15,3.4639235924061e-15
2023-08-22 23:00:00,0,28,66,12.6,86,"Chennai",28,0,0,0,23,8,234,0,22,0,-3.45160011683276e-15,3.45160011683276e-15
2023-08-23,0,27.5,24,13.8,90,"Chennai",27.5,0,0,0,0,8,235,0,23,0,-2.92735280460477e-15,2.92735280460477e-15
2023-08-23 01:00:00,0,26.4,79,15.7,94,"Chennai",26.4,0,0,0,1,8,235,0,23,0,-3.48379658454689e-15,3.48379658454689e-15
2023-08-23 02:00:00,0,26.4,97,15.5,93,"Chennai",26.4,0,0,0,2,8,235,0,23,0,-3.49706374969117e-15,3.49706374969117e-15
2023-08-23 03:00:00,0,26.2,99,14.2,93,"Chennai",26.2,0,0,0,3,8,235,0,23,0,-3.51696449740757e-15,3.51696449740757e-15
2023-08-23 04:00:00,0,26.2,100,12.9,93,"Chennai",26.2,0,0,0,4,8,235,0,23,0,-3.51413342869478e-15,3.51413342869478e-15
2023-08-23 05:00:00,0,26.2,100,12.6,90,"Chennai",26.2,0,0,0,5,8,235,0,23,0,-3.53644891148974e-15,3.53644891148974e-15
2023-08-23 06:00:00,7,26.2,99,12.5,92,"Chennai",26.41875,2.227288,2.13819648,0.00213819648,6,8,235,1,23,1,0.0021402489664,2.05248640000122e-06
2023-08-23 07:00:00,102,27,96,10.5,90,"Chennai",30.1875,31.96272,30.6842112,0.0306842112,7,8,235,1,23,1,0.030686881709312,2.67050931201593e-06
